uid,age,sex,active_date,limit
71580,50,01,2016-04-19,5.2921539288
88473,35,01,2016-02-23,6.2920545271
20236,40,02,2016-03-21,6.2920545271
87878,45,02,2016-06-07,5.9746772897
7009,45,01,2016-04-14,6.2920545271
14371,30,02,2016-04-16,5.7227683627
74475,35,01,2016-04-26,6.2920545271
22425,40,01,2016-03-24,5.2921539288
56094,40,01,2015-12-30,5.9746772897
45047,30,01,2016-05-26,5.7227683627
907,35,01,2016-06-01,5.7227683627
11784,30,02,2016-04-14,5.9746772897
32925,25,02,2016-06-14,5.2921539288
47800,30,01,2016-01-30,6.2920545271
29862,35,01,2016-01-17,6.2920545271
13966,30,01,2016-06-24,5.9746772897
64503,40,01,2015-12-28,6.2920545271
32804,30,01,2016-04-14,5.7227683627
20569,30,01,2016-03-16,5.9746772897
22199,30,01,2016-04-20,6.2920545271
27621,40,01,2015-12-28,6.2920545271
88172,30,01,2016-03-17,5.7227683627
48387,35,01,2015-12-05,6.2920545271
60127,30,01,2016-04-28,5.2921539288
59166,35,02,2016-04-15,5.9746772897
31853,35,01,2016-06-23,6.2920545271
53,25,01,2016-04-15,5.2921539288
43363,35,02,2016-02-17,5.7227683627
53154,35,01,2016-04-22,5.7227683627
55661,25,02,2016-04-26,5.7227683627
28028,40,01,2016-02-23,6.1534138563
56315,30,02,2016-04-01,5.7227683627
68116,35,01,2015-12-31,5.9746772897
45396,40,01,2016-02-12,5.9746772897
59339,40,01,2016-06-23,6.2920545271
46308,30,01,2016-03-30,6.2920545271
23492,30,01,2016-04-20,6.1534138563
67317,35,01,2016-01-28,6.2920545271
89640,35,01,2016-04-20,5.9746772897
4717,40,01,2016-03-30,6.2920545271
70674,30,02,2016-04-19,5.7227683627
21208,25,01,2016-05-21,5.9746772897
54520,30,01,2016-02-07,5.2921539288
56659,35,01,2016-02-16,5.9746772897
34786,25,01,2016-06-16,6.2920545271
60448,30,02,2016-03-15,5.9746772897
4404,30,02,2016-04-20,5.2921539288
83950,35,01,2016-05-01,6.2920545271
65587,25,01,2016-04-20,5.2921539288
57366,30,01,2016-01-28,6.1534138563
14106,35,01,2016-06-21,6.2920545271
55761,45,01,2016-01-28,6.2920545271
10105,30,02,2016-02-01,5.2921539288
41120,35,01,2016-03-23,5.7227683627
90031,40,01,2016-03-14,6.1534138563
9752,30,01,2015-12-02,6.2920545271
81848,35,01,2016-01-28,6.1534138563
51757,30,01,2016-03-22,6.1534138563
30312,30,01,2016-05-04,5.2921539288
2953,25,01,2016-01-28,5.2921539288
68147,30,01,2016-02-24,5.7227683627
19153,30,01,2016-05-06,5.7227683627
76332,25,01,2016-04-19,5.9746772897
52830,30,01,2016-06-12,6.2920545271
61701,40,01,2016-01-08,6.2920545271
14015,30,01,2016-04-21,6.2920545271
88144,30,01,2016-02-26,6.1534138563
13354,30,02,2016-03-11,6.2920545271
46723,25,01,2016-05-17,5.2921539288
45077,40,02,2016-02-03,5.7227683627
47990,30,01,2016-06-16,5.9746772897
8101,40,01,2016-03-23,5.9746772897
36179,50,01,2016-03-15,5.9746772897
54950,35,01,2016-04-22,5.2921539288
76542,30,01,2016-03-30,5.9746772897
71403,35,01,2016-06-07,6.1534138563
19361,25,01,2016-05-20,6.2920545271
85260,30,01,2015-12-10,6.2920545271
87104,35,01,2016-03-20,6.1534138563
47352,30,01,2016-06-30,6.2920545271
17683,30,01,2015-12-18,5.9746772897
35179,35,01,2016-02-16,6.2920545271
46340,25,01,2016-05-09,5.2921539288
84979,25,01,2016-05-06,5.2921539288
36095,25,01,2016-05-24,5.2921539288
37512,25,01,2015-12-19,6.1534138563
52208,30,01,2016-05-06,5.2921539288
78741,25,01,2016-05-03,5.7227683627
90648,25,01,2016-03-13,5.2921539288
81460,30,01,2016-04-26,5.7227683627
6554,25,01,2016-05-06,5.2921539288
39025,30,01,2015-12-03,5.7227683627
14070,35,02,2016-03-21,5.2921539288
12056,40,01,2016-01-30,6.2920545271
14365,25,01,2016-05-20,5.2921539288
33993,45,01,2015-12-30,5.9746772897
76723,35,01,2016-04-20,6.2920545271
40395,40,01,2015-12-18,5.9746772897
75552,25,01,2016-01-31,5.7227683627
56922,35,01,2015-12-17,5.9746772897
82311,25,01,2016-06-28,5.7227683627
9008,35,01,2016-01-29,5.9746772897
32312,25,01,2016-03-11,5.2921539288
50246,25,01,2016-06-16,5.2921539288
23256,30,01,2016-06-27,5.9746772897
72006,35,01,2016-04-22,6.2920545271
22278,45,01,2016-06-24,5.9746772897
51265,25,01,2015-12-17,5.7227683627
2594,30,02,2016-03-23,6.1534138563
16820,30,01,2015-12-02,6.2920545271
73239,30,01,2016-01-28,5.9746772897
32360,30,01,2016-04-19,6.2920545271
68440,30,02,2016-05-02,6.2920545271
22208,30,01,2016-04-20,6.2920545271
77743,30,01,2016-01-03,5.7227683627
86141,25,01,2016-04-15,5.2921539288
34010,35,01,2016-06-15,6.2920545271
56751,45,01,2016-01-11,6.2920545271
73085,25,01,2016-05-03,5.7227683627
54887,30,02,2016-04-08,5.2921539288
21694,30,01,2015-12-17,5.9746772897
55163,40,01,2016-03-29,5.2921539288
45950,25,02,2016-05-10,6.2920545271
40065,30,01,2016-05-10,5.7227683627
56864,30,01,2016-04-13,5.2921539288
68251,25,02,2015-12-02,6.2920545271
71494,50,01,2016-03-29,6.1534138563
62703,30,01,2016-06-16,5.9746772897
39886,35,01,2016-05-15,6.2920545271
14597,35,01,2016-02-04,6.1534138563
8513,35,01,2016-05-21,5.7227683627
16911,35,01,2016-02-12,6.2920545271
72449,25,01,2016-06-15,5.2921539288
79153,30,01,2016-03-16,5.2921539288
15708,30,01,2016-06-02,5.2921539288
84425,30,01,2016-02-15,5.9746772897
31321,30,02,2016-02-16,6.1534138563
89095,40,01,2016-06-09,6.2920545271
84314,45,01,2016-06-20,5.9746772897
74708,25,01,2016-06-22,6.2920545271
31655,30,01,2016-02-10,6.1534138563
90601,30,01,2016-01-28,6.2920545271
44236,35,01,2016-04-20,5.9746772897
9,40,01,2015-12-27,6.2920545271
65822,45,01,2015-12-17,6.2920545271
47254,30,01,2016-02-14,5.7227683627
64647,30,01,2016-02-04,6.1534138563
49127,30,02,2016-02-18,5.9746772897
62099,40,01,2016-04-14,6.2920545271
38200,45,01,2016-03-16,5.7227683627
43342,40,01,2016-03-07,5.9746772897
68906,45,01,2015-12-17,5.7227683627
74342,35,01,2015-12-30,6.2920545271
15600,35,02,2016-02-29,5.7227683627
65293,30,01,2016-05-31,5.7227683627
38015,25,01,2016-03-15,5.7227683627
8333,25,01,2016-04-22,6.2920545271
53513,35,01,2015-12-15,6.2920545271
48619,35,01,2016-04-25,6.2920545271
25588,40,01,2016-05-08,6.2920545271
60570,25,01,2016-05-23,5.7227683627
68764,25,01,2016-06-24,6.2920545271
45025,40,01,2016-04-26,6.1534138563
19364,25,01,2016-06-02,5.2921539288
39803,30,01,2016-03-29,5.2921539288
52048,40,01,2016-05-24,6.2920545271
39561,35,01,2016-04-26,5.2921539288
4723,35,01,2016-05-22,6.2920545271
17373,30,01,2016-01-28,5.7227683627
26648,40,01,2015-12-17,6.1534138563
46495,30,01,2016-06-21,6.2920545271
11583,35,01,2016-06-22,5.9746772897
14429,40,01,2016-01-28,5.7227683627
63476,30,02,2016-01-08,5.7227683627
28089,40,01,2016-06-22,6.2920545271
84049,35,01,2016-05-23,6.1534138563
89752,35,01,2015-12-03,5.9746772897
74630,30,01,2016-02-03,5.7227683627
60313,25,02,2016-05-19,6.2920545271
9828,30,01,2016-06-10,5.2921539288
27680,30,01,2016-04-20,5.7227683627
78253,30,01,2016-04-05,5.7227683627
79226,25,01,2016-03-15,6.1534138563
75973,40,01,2016-01-28,5.9746772897
10169,35,01,2015-12-02,6.1534138563
69704,30,01,2016-05-28,6.2920545271
73646,25,01,2016-06-16,6.2920545271
22647,30,01,2016-04-17,6.2920545271
85772,35,01,2016-02-19,5.2921539288
80410,25,01,2015-12-17,6.1534138563
50545,35,01,2016-04-16,6.2920545271
59346,40,01,2016-06-13,5.2921539288
16718,30,01,2016-06-20,5.7227683627
11358,35,01,2016-04-28,5.7227683627
5157,30,01,2016-05-11,5.2921539288
58276,30,01,2016-05-09,6.2920545271
19018,35,01,2016-05-08,5.7227683627
14345,50,01,2016-01-06,6.2920545271
3949,35,01,2016-01-05,6.2920545271
43701,35,02,2016-04-28,5.9746772897
66642,35,01,2016-01-18,6.2920545271
78765,30,02,2016-04-28,5.7227683627
86380,25,01,2016-05-19,5.2921539288
60584,40,01,2016-06-20,6.2920545271
49317,30,01,2016-04-25,5.7227683627
11465,50,01,2016-04-20,5.9746772897
82357,35,01,2016-04-20,5.2921539288
51421,35,01,2016-01-03,6.2920545271
47934,30,01,2015-12-22,5.7227683627
85712,25,01,2016-05-12,5.9746772897
58779,30,01,2016-02-18,6.1534138563
34853,35,01,2016-01-28,6.1534138563
43003,35,01,2016-02-17,6.2920545271
40386,35,01,2016-06-06,6.1534138563
38153,30,02,2016-04-05,5.7227683627
50755,30,01,2016-06-07,5.7227683627
83868,30,01,2015-12-21,6.1534138563
87242,40,01,2016-02-08,5.7227683627
55360,35,01,2016-06-21,6.2920545271
42833,35,01,2016-02-18,6.1534138563
64314,35,01,2016-02-11,6.2920545271
19912,35,01,2016-04-28,5.7227683627
55418,30,01,2016-02-01,5.2921539288
73222,30,01,2015-12-18,5.2921539288
55117,35,01,2016-05-02,6.2920545271
27293,45,01,2016-04-14,5.9746772897
6136,35,01,2015-12-17,5.9746772897
35195,45,01,2015-12-18,5.9746772897
76923,35,01,2016-01-28,6.2920545271
17714,35,01,2015-12-30,6.2920545271
81453,40,01,2016-03-15,6.1534138563
72166,40,02,2016-04-23,5.7227683627
9683,35,01,2016-03-03,5.9746772897
84945,30,02,2016-01-13,5.7227683627
736,30,01,2016-02-16,5.2921539288
46309,35,02,2016-06-11,6.1534138563
83001,40,01,2016-01-28,5.7227683627
9704,45,01,2016-02-16,6.2920545271
88059,30,01,2016-03-22,5.9746772897
77394,40,01,2016-03-29,5.9746772897
41757,30,01,2016-01-28,5.7227683627
66862,30,01,2016-03-31,6.1534138563
4835,35,01,2016-05-03,6.1534138563
63897,35,02,2016-04-21,6.2920545271
37143,30,01,2016-06-09,6.1534138563
15819,30,01,2016-05-06,5.7227683627
17149,45,01,2016-02-15,5.9746772897
53454,35,01,2015-12-18,6.2920545271
10220,35,01,2016-03-31,5.7227683627
20069,35,01,2015-12-02,6.1534138563
66355,30,01,2016-01-28,6.2920545271
68053,40,01,2016-02-13,5.7227683627
21539,35,01,2016-05-03,5.9746772897
58286,30,01,2016-05-21,6.2920545271
45079,30,01,2016-05-22,6.2920545271
69506,35,02,2016-06-12,5.9746772897
31420,45,01,2016-04-27,5.7227683627
57251,40,01,2016-04-20,6.2920545271
81909,40,01,2016-03-23,6.1534138563
75888,35,01,2016-01-28,6.2920545271
57861,35,01,2016-05-04,6.2920545271
27817,40,01,2016-04-22,5.9746772897
58626,30,01,2016-05-27,5.2921539288
90507,35,01,2016-02-16,5.7227683627
48058,30,01,2016-01-29,5.9746772897
61470,30,01,2015-12-19,6.2920545271
6239,30,01,2016-02-16,5.2921539288
87833,30,01,2016-06-03,5.9746772897
47449,35,01,2015-12-31,5.7227683627
21384,30,01,2016-03-23,5.7227683627
15428,35,01,2016-01-28,5.9746772897
50627,35,01,2016-06-25,6.1534138563
75257,40,01,2016-03-18,6.2920545271
28954,25,01,2016-01-28,5.2921539288
49668,40,01,2015-12-26,5.9746772897
16964,45,02,2016-02-11,5.7227683627
46335,30,01,2016-05-24,6.2920545271
11855,40,01,2015-12-17,6.2920545271
42644,35,01,2016-03-25,5.2921539288
87592,25,01,2016-01-25,5.9746772897
69138,35,01,2016-01-06,5.9746772897
5357,30,01,2016-01-10,6.2920545271
13888,35,01,2016-06-16,6.2920545271
23932,30,02,2016-02-04,5.9746772897
35184,25,01,2016-05-11,5.2921539288
14507,25,01,2016-01-06,5.9746772897
82095,30,02,2016-03-21,5.7227683627
43254,35,01,2016-01-13,6.2920545271
19729,25,01,2016-02-01,5.9746772897
8741,30,01,2016-02-27,5.7227683627
13792,30,01,2016-06-29,6.2920545271
51192,35,02,2016-05-21,6.2920545271
87905,25,01,2016-04-18,6.2920545271
37385,30,01,2016-06-19,6.1534138563
4928,30,02,2016-06-16,5.9746772897
62125,25,01,2016-06-11,5.2921539288
42577,45,01,2016-05-21,5.2921539288
49651,40,02,2016-04-26,6.1534138563
52509,30,02,2016-04-21,6.2920545271
53680,35,01,2016-02-16,5.7227683627
65502,40,01,2016-05-14,5.9746772897
27744,40,02,2016-06-26,6.2920545271
57620,30,01,2016-05-26,5.9746772897
76459,30,01,2016-04-20,6.2920545271
67519,40,01,2016-06-07,5.9746772897
67173,25,01,2016-04-26,6.2920545271
30515,40,01,2016-04-20,6.2920545271
64361,25,01,2016-02-25,5.9746772897
70520,40,01,2016-06-15,5.2921539288
34966,35,01,2016-01-19,5.9746772897
24775,25,01,2016-02-08,5.7227683627
66379,30,01,2016-04-21,6.2920545271
41110,40,01,2016-04-28,5.9746772897
62674,30,01,2016-01-28,5.7227683627
51691,30,01,2016-04-29,5.9746772897
3053,30,01,2016-02-04,6.2920545271
53271,25,02,2015-12-05,6.1534138563
62442,35,01,2016-01-31,6.1534138563
5692,30,01,2015-12-04,5.7227683627
69361,40,01,2016-02-16,6.2920545271
43122,30,01,2016-03-29,5.2921539288
64024,35,01,2015-12-30,5.9746772897
86372,30,01,2016-02-05,5.7227683627
64599,30,01,2016-01-18,5.9746772897
8093,40,01,2016-05-31,5.9746772897
18994,25,01,2016-06-22,6.2920545271
86301,30,01,2016-04-22,5.9746772897
48570,35,01,2016-02-03,5.9746772897
22967,30,02,2016-03-28,5.2921539288
74383,25,02,2016-03-24,5.2921539288
13630,25,01,2016-05-09,5.2921539288
89108,25,01,2016-03-12,5.2921539288
75035,40,01,2016-02-17,5.9746772897
83620,25,01,2016-06-22,6.1534138563
84400,30,02,2016-05-31,6.2920545271
32819,40,01,2016-03-11,5.2921539288
79103,45,01,2015-12-31,6.2920545271
31267,35,01,2016-05-11,5.2921539288
70136,40,01,2016-02-06,6.2920545271
5080,30,02,2016-02-25,5.2921539288
69267,30,01,2016-02-02,5.9746772897
20634,35,01,2016-04-14,5.2921539288
9358,30,01,2016-03-17,5.2921539288
30022,35,01,2016-01-01,5.2921539288
90227,30,01,2016-03-23,5.7227683627
88770,25,01,2016-05-19,5.2921539288
87474,30,01,2016-02-03,5.2921539288
52419,30,01,2016-03-11,5.7227683627
15422,30,01,2016-05-11,6.2920545271
38102,30,01,2016-01-13,5.9746772897
76755,25,01,2016-03-10,6.1534138563
34441,40,01,2016-06-01,5.2921539288
19518,30,01,2016-03-24,6.1534138563
67631,30,02,2016-06-02,5.2921539288
10072,30,01,2016-06-21,5.9746772897
66335,30,01,2015-12-28,5.7227683627
51185,40,01,2016-05-07,6.2920545271
86110,30,01,2016-06-21,5.7227683627
10159,35,01,2016-06-21,6.2920545271
59338,30,01,2016-02-04,5.2921539288
69174,30,01,2016-01-27,5.7227683627
56944,35,01,2016-04-15,5.9746772897
28559,35,01,2016-05-21,5.9746772897
58442,30,01,2015-12-31,6.2920545271
70823,30,01,2015-12-17,5.9746772897
11028,30,01,2016-03-14,5.2921539288
81321,40,01,2016-03-12,6.2920545271
37083,30,02,2016-03-14,5.7227683627
87389,30,01,2016-06-27,5.7227683627
90803,35,01,2015-12-03,5.7227683627
57688,30,01,2016-03-11,5.7227683627
47917,25,02,2016-05-24,5.2921539288
81481,35,01,2016-05-10,6.2920545271
87582,30,01,2016-04-22,6.1534138563
24863,30,01,2016-04-13,6.2920545271
4987,30,02,2016-06-04,5.7227683627
71996,30,01,2016-04-20,5.2921539288
20891,30,02,2016-04-19,5.7227683627
76771,30,01,2016-03-10,5.7227683627
6669,25,01,2016-04-15,5.9746772897
19227,35,02,2016-03-16,5.7227683627
5890,25,01,2016-05-03,5.9746772897
75042,30,01,2016-06-17,6.2920545271
26628,30,01,2016-03-11,5.9746772897
32014,30,01,2016-03-15,5.7227683627
14250,40,01,2016-04-20,6.2920545271
44281,30,01,2016-04-26,6.1534138563
22364,30,01,2016-03-23,5.2921539288
36511,30,01,2016-02-08,6.2920545271
293,50,01,2016-01-29,5.7227683627
23907,35,01,2016-01-28,5.7227683627
41260,30,01,2016-01-22,6.1534138563
49839,30,01,2016-04-20,6.2920545271
18728,30,01,2016-06-08,5.2921539288
62567,35,01,2016-01-29,5.9746772897
72179,25,01,2016-05-21,6.2920545271
46344,30,01,2016-06-17,5.2921539288
38620,30,01,2016-05-27,5.2921539288
18026,30,01,2016-05-04,6.2920545271
44393,35,02,2016-06-17,6.2920545271
1664,35,01,2016-04-19,6.2920545271
78582,30,01,2016-02-03,6.2920545271
4894,45,01,2016-03-17,5.7227683627
53330,35,01,2015-12-17,5.9746772897
85228,35,01,2016-06-04,5.2921539288
71929,35,02,2016-02-04,6.2920545271
44434,40,01,2016-05-10,6.2920545271
54090,35,01,2016-02-03,6.1534138563
26575,35,01,2016-01-28,5.9746772897
15151,30,01,2016-02-16,6.2920545271
42090,40,01,2016-04-20,5.9746772897
64671,35,01,2016-05-20,5.2921539288
47142,40,01,2016-04-03,5.9746772897
15762,30,01,2016-01-01,6.2920545271
70230,45,01,2015-12-04,5.2921539288
37965,30,01,2015-12-02,6.2920545271
81476,40,01,2016-01-28,6.2920545271
21220,45,01,2016-01-13,5.9746772897
11024,25,01,2016-03-22,5.9746772897
12876,30,01,2016-01-08,5.9746772897
38361,35,01,2016-01-23,6.1534138563
30813,40,01,2016-03-01,6.2920545271
74586,30,01,2016-01-28,5.7227683627
41527,30,01,2016-02-16,6.2920545271
13304,30,01,2016-05-27,5.2921539288
62899,35,01,2015-12-28,5.9746772897
65251,40,01,2016-06-23,6.2920545271
78012,40,01,2016-04-03,6.1534138563
23199,35,01,2016-01-02,5.2921539288
77046,30,01,2016-05-18,5.2921539288
67004,30,02,2016-04-24,6.2920545271
21609,30,01,2016-06-20,6.2920545271
86609,30,01,2016-04-23,5.7227683627
21961,25,01,2016-04-04,5.2921539288
58261,50,02,2016-02-06,6.2920545271
44808,25,01,2016-04-22,5.2921539288
18578,25,01,2016-01-31,5.7227683627
88904,25,01,2016-03-30,6.1534138563
12762,25,01,2016-03-31,5.2921539288
9298,40,02,2016-05-27,5.7227683627
56858,30,01,2016-01-30,5.2921539288
35532,35,01,2016-06-30,5.7227683627
74909,40,01,2016-01-28,5.2921539288
53596,35,01,2016-05-13,6.1534138563
41518,30,01,2016-06-16,6.2920545271
82398,25,01,2016-04-16,5.7227683627
24833,25,01,2016-03-16,5.2921539288
29786,40,01,2016-02-11,6.2920545271
36283,25,01,2016-01-02,5.9746772897
16466,40,01,2016-04-21,6.2920545271
4608,25,01,2016-01-28,5.9746772897
55428,25,02,2016-01-27,5.9746772897
3118,40,01,2016-03-20,5.2921539288
57461,50,02,2016-02-08,5.2921539288
78239,30,01,2016-06-23,6.2920545271
77357,30,01,2016-04-20,5.2921539288
16840,25,01,2016-05-31,5.2921539288
63372,35,01,2016-01-28,6.2920545271
63301,45,02,2016-02-11,6.2920545271
38255,35,01,2016-04-21,6.2920545271
52348,25,01,2016-05-21,6.2920545271
7780,25,01,2016-02-16,5.2921539288
76396,30,02,2016-06-11,5.2921539288
67737,25,01,2016-06-14,5.2921539288
64030,25,01,2016-02-04,5.2921539288
43839,30,02,2016-06-16,5.9746772897
57586,30,02,2016-02-05,6.2920545271
35276,35,01,2015-12-30,6.1534138563
88817,35,01,2016-03-25,5.9746772897
17743,35,01,2015-12-16,6.2920545271
90134,35,01,2016-01-31,5.7227683627
38576,30,02,2016-03-22,5.7227683627
57916,30,01,2016-01-03,5.9746772897
86849,40,01,2015-12-31,6.2920545271
23501,30,01,2016-04-17,6.2920545271
76816,40,01,2016-01-10,6.2920545271
5837,35,01,2015-12-17,6.2920545271
28985,35,01,2016-05-10,5.9746772897
51965,35,01,2016-04-14,5.7227683627
28156,40,01,2016-02-07,6.1534138563
39533,35,01,2016-01-29,5.2921539288
68531,30,02,2016-02-13,5.9746772897
27740,30,01,2016-05-20,5.7227683627
65735,35,02,2016-05-25,6.2920545271
67556,30,01,2016-06-16,6.2920545271
10864,35,01,2016-01-28,5.9746772897
23067,30,01,2016-05-05,5.9746772897
14091,30,02,2016-03-04,5.7227683627
4003,30,01,2016-06-04,5.9746772897
14045,35,01,2016-04-26,6.1534138563
10053,35,01,2016-06-10,6.1534138563
22843,35,02,2016-03-29,6.2920545271
5848,50,02,2016-05-08,5.9746772897
39809,35,01,2015-12-24,6.1534138563
57334,35,01,2015-12-17,5.9746772897
76950,30,01,2015-12-17,5.2921539288
59700,35,01,2016-02-23,6.2920545271
88347,30,02,2016-06-25,5.2921539288
9970,35,01,2015-12-28,6.2920545271
57213,40,02,2016-02-14,6.2920545271
2425,30,01,2015-12-20,6.2920545271
24343,45,01,2016-03-31,5.2921539288
74344,35,01,2015-12-03,6.2920545271
11414,35,01,2015-12-24,5.7227683627
48110,25,01,2016-05-10,5.7227683627
88925,40,01,2016-02-02,6.1534138563
48023,35,01,2016-02-21,5.9746772897
5948,30,01,2015-12-05,5.7227683627
13414,30,01,2016-06-20,5.9746772897
53983,35,01,2016-02-03,5.9746772897
16530,30,01,2016-01-02,5.7227683627
4935,40,01,2016-04-14,6.2920545271
86805,50,01,2016-02-25,5.7227683627
5330,45,01,2015-12-17,6.1534138563
86040,30,01,2016-04-21,6.1534138563
5554,40,01,2016-03-19,5.9746772897
39820,40,01,2016-04-22,6.1534138563
615,30,01,2015-12-22,5.9746772897
6006,30,01,2016-06-19,6.2920545271
652,30,01,2016-06-30,5.2921539288
22891,30,01,2015-12-19,5.9746772897
64275,45,01,2016-01-20,5.9746772897
65781,35,01,2016-06-27,6.2920545271
3075,30,01,2016-06-22,5.7227683627
83210,30,01,2015-12-08,6.2920545271
58064,35,01,2016-02-12,5.7227683627
5229,25,02,2016-06-21,6.1534138563
62048,30,02,2016-01-12,6.2920545271
441,30,01,2016-03-18,6.1534138563
11787,30,01,2016-05-28,5.2921539288
62025,30,02,2015-12-02,6.2920545271
39901,45,01,2016-04-28,5.2921539288
63487,30,01,2016-05-21,5.7227683627
6142,30,01,2016-02-02,5.9746772897
70993,35,02,2016-05-06,6.2920545271
88742,40,01,2016-01-22,6.2920545271
78057,30,01,2015-12-17,6.2920545271
88954,40,01,2016-06-03,6.2920545271
49355,25,01,2016-02-13,5.9746772897
54813,25,01,2016-03-29,5.2921539288
64358,35,01,2016-02-01,5.9746772897
71279,30,01,2016-05-03,5.2921539288
63978,35,01,2016-04-15,5.9746772897
90699,30,01,2016-02-01,5.7227683627
6512,30,01,2016-04-15,5.2921539288
54015,25,01,2016-01-28,5.2921539288
67279,30,01,2016-03-29,5.9746772897
17928,30,02,2015-12-17,5.9746772897
43874,40,01,2016-04-02,6.1534138563
32765,25,01,2016-06-20,6.2920545271
19779,35,01,2016-04-24,6.2920545271
36209,35,01,2015-12-30,6.2920545271
82946,30,02,2016-02-01,6.2920545271
18143,30,02,2016-05-20,6.1534138563
83873,30,01,2016-06-29,5.7227683627
